uid, ExecutingPending, AgentStagingOutput, PendingInputStaging, FAILED, StagingInput, StagingOutput, Executing, AgentStagingInputPending, Done, AgentStagingOutputPending, AllocatingPending, New, Allocating, AgentStagingInput, PendingOutputStaging, 
unit.000310, 1017.28279996, 1018.82979989, 1016.21889973, 1024.58729982, 1016.56139994, 1019.94159985, 1017.28369999, 1016.58659983, 1019.96659994, 1018.82929993, 1017.26850009, 1016.08769989, 1017.28259993, 1017.26069999, 1018.83269978, 
unit.000295, 1000.50769997, 1002.09509969, 999.09469986, 1007.52739978, 999.71819973, 1002.96429992, 1000.50640011, 999.743399858, 1002.98959994, 1002.09360003, 1000.49329996, 998.967599869, 1000.5073998, 1000.42779994, 1002.09729981, 
unit.000292, 995.237199783, 996.8816998, 993.906899929, 1002.9678998, 994.533199787, 997.897699833, 995.24000001, 994.55829978, 997.922699928, 996.882499933, 995.222899914, 993.779399872, 995.23699975, 995.215899944, 996.883799791, 
unit.000293, 1000.52489996, 1002.09789991, 998.814899921, 1007.57819986, 999.769299746, 1003.06679988, 1000.53539991, 999.794299841, 1003.09469986, 1002.0940001, 1000.51069999, 998.676399946, 1000.52469993, 1000.50250006, 1002.1000998, 
unit.000290, 995.22179985, 996.878799915, 993.542299747, 1003.01889992, 994.482199907, 997.794699907, 995.218199968, 994.507499933, 997.820099831, 996.881999969, 995.207299948, 993.414099932, 995.22149992, 995.19569993, 996.881099701, 
unit.000291, 995.229499817, 996.884399891, 993.773999929, 1003.06959987, 994.508399725, 997.846299887, 995.228600025, 994.533599854, 997.87169981, 996.8829, 995.215199947, 993.645999908, 995.229299784, 995.207999945, 996.888199806, 
unit.000298, 1005.66819978, 1007.10049987, 1003.19109988, 1011.7954998, 1003.92599988, 1008.24059987, 1005.66470003, 1003.95129991, 1008.26569986, 1007.10400009, 1005.65359998, 1003.06329989, 1005.66789985, 1005.22810006, 1007.10279989, 
unit.000299, 1005.82339978, 1007.10609984, 1003.32989979, 1011.84659982, 1003.95189977, 1008.29149985, 1005.82809997, 1003.97749972, 1008.31669974, 1007.10489988, 1005.80909991, 1003.20259976, 1005.82319975, 1005.65450001, 1007.10839987, 
unit.000195, 815.775799751, 820.62349987, 815.096999884, 944.105999947, 815.49579978, 939.808399916, 815.773000002, 815.520899773, 942.208399773, 820.626300097, 815.760200024, 814.967899799, 815.775399923, 815.701200008, 820.626699686, 
unit.000194, 812.700899839, 826.748299837, 811.932499886, 940.28309989, 812.378599882, 937.469499826, 812.701800108, 812.403999805, 939.78219986, 826.751100063, 812.683799982, 811.803599834, 812.699799776, 812.633300066, 826.750799894, 
unit.000197, 820.019699812, 824.640599728, 818.650399923, 947.918399811, 819.677899837, 943.491599798, 820.02670002, 819.703299761, 945.755899906, 824.643100023, 819.960200071, 818.495299816, 820.019299746, 819.870899916, 824.643999815, 
unit.000196, 818.91689992, 823.435699701, 818.476499796, 947.977199793, 818.589999914, 942.259099722, 818.914400101, 818.615099907, 944.572399855, 823.438299894, 818.90109992, 818.346099854, 818.916399956, 818.832400084, 823.438999891, 
unit.000191, 796.12349987, 1456.54589987, 151.020099878, 1465.99629974, 151.315099955, 1457.4980998, 796.201099873, 151.340299845, 1462.70379972, 1456.54909992, 151.797399998, 150.888299942, 151.811999798, 151.750699997, 1456.60329986, 
unit.000190, 788.483399868, 1427.80009985, 150.882599831, 1443.55689979, 151.312199831, 1428.66729975, 788.480099916, 151.337399721, 1441.0389998, 1427.80209994, 151.7493999, 150.75459981, 151.76429987, 151.718800068, 1427.83299971, 
unit.000218, 867.474099874, 876.73789978, 866.393399954, 980.729099751, 866.78489995, 974.919699907, 867.473999977, 866.810499907, 977.180199862, 876.638200045, 867.45510006, 866.18239975, 867.473299742, 867.083699942, 876.741999865, 
unit.000219, 870.564999819, 880.046999693, 869.830999851, 980.831399918, 869.944499731, 976.032899857, 870.565599918, 869.972099781, 978.287999868, 879.950000048, 870.545799971, 869.615399837, 870.564199924, 870.226799965, 880.050899744, 
unit.000216, 865.180699825, 874.226699829, 862.966899872, 976.403899908, 863.602799892, 972.602699757, 865.180500031, 863.62869978, 974.842899799, 874.226700068, 865.162100077, 862.741599798, 865.179999828, 863.805999994, 874.232799768, 
unit.000217, 865.442599773, 874.529999733, 863.195099831, 981.121499777, 863.678899765, 973.659099817, 865.442699909, 863.704199791, 975.904999733, 874.529999971, 865.423699856, 862.983299732, 865.441799879, 865.166499853, 874.533999681, 
unit.000214, 857.127499819, 865.798099756, 856.33859992, 976.520099878, 856.39049983, 969.6941998, 857.127199888, 856.41569972, 971.951899767, 865.798500061, 857.109200001, 856.134899855, 857.126799822, 856.850300074, 865.801599741, 
unit.000215, 860.927399874, 872.018399715, 859.552499771, 976.615099907, 860.420799732, 971.31739974, 860.927000046, 860.446099758, 973.581999779, 872.018599987, 860.90899992, 859.33949995, 860.926699877, 860.628299952, 872.022299767, 
unit.000212, 853.572999954, 861.881599903, 852.737199783, 967.671299934, 853.132399797, 963.414999723, 853.572799921, 853.157699823, 965.671399832, 861.8822999, 853.554899931, 852.508299828, 853.572299957, 853.31340003, 861.885099888, 
unit.000213, 856.878499746, 865.629699707, 856.120299816, 971.990699768, 856.313099861, 965.74819994, 856.888299942, 856.339199781, 969.515099764, 865.595499992, 856.846199989, 855.886599779, 856.877799749, 856.602099895, 865.634299755, 
unit.000210, 850.509999752, 858.467199802, 849.143199921, 967.933399916, 849.948299885, 960.93149972, 850.509000063, 849.973799944, 963.18479991, 858.467999935, 850.492199898, 848.958799839, 850.509399891, 850.274100065, 858.470699787, 
unit.000148, 144.454899788, 804.223499775, 143.414999723, 838.649599791, 144.082999945, 831.18239975, 144.485500097, 144.108199835, 835.396699905, 804.154299974, 144.440099955, 143.286299944, 144.454599857, 144.429899931, 804.22699976, 
unit.000177, 150.328099966, 813.593799829, 149.134899855, 875.746399879, 149.880399942, 868.761799812, 150.324899912, 149.905899763, 872.968999863, 813.596999884, 150.312999964, 149.006499767, 150.3276999, 150.303600073, 813.630299807, 
unit.000176, 150.37319994, 821.02519989, 149.000899792, 882.785599947, 149.931799889, 874.665599823, 150.397500038, 149.956999779, 879.253899813, 821.028599977, 150.358200073, 148.866999865, 150.372899771, 150.342999935, 821.063499689, 
unit.000175, 149.208999872, 862.281699896, 148.861799955, 873.049899817, 148.902299881, 866.024499893, 149.338700056, 148.927599907, 870.365399837, 862.28489995, 149.194000006, 148.734199762, 149.208599806, 149.185299873, 862.32529974, 
unit.000174, 149.11439991, 895.400099754, 148.727499723, 914.907299757, 148.752099752, 907.549599886, 149.228100061, 148.777299881, 911.793899775, 895.311300039, 149.099400043, 148.599099874, 149.113999844, 149.092099905, 895.449799776, 
unit.000173, 149.104599953, 846.818499804, 148.593699932, 855.825399876, 148.748899937, 850.590599775, 149.197900057, 148.774899721, 854.913999796, 846.821700096, 149.08949995, 148.466099739, 149.104199886, 149.08010006, 846.882399797, 
unit.000172, 149.092299938, 800.129199743, 148.460699797, 855.879199743, 148.701399803, 848.134099722, 149.163700104, 148.726599932, 852.329599857, 800.132499933, 149.077399969, 148.329699755, 149.091999769, 149.069000006, 800.181399822, 
unit.000171, 149.081499815, 885.972099781, 148.322999954, 900.60289979, 148.697999954, 892.518399954, 149.11590004, 148.723299742, 896.765099764, 885.975500107, 149.066400051, 148.195099831, 149.081099749, 149.059400082, 886.050899744, 
unit.000103, 138.189599752, 142.270299911, 137.022999763, 148.27429986, 137.776199818, 143.767599821, 138.186399937, 137.801399946, 143.792599916, 142.070199966, 138.174799919, 136.895699739, 138.189299822, 138.117500067, 142.293499708, 
unit.000270, 965.856799841, 967.507899761, 964.319099903, 972.154399872, 964.9368999, 969.592199802, 965.855700016, 964.962299824, 969.617399931, 967.508300066, 965.842499971, 964.172399759, 965.856599808, 965.833999872, 967.510899782, 
unit.000271, 970.298799753, 971.713499784, 967.91629982, 976.707599878, 968.07679987, 971.979799747, 970.295300007, 968.101899862, 972.004999876, 971.716899872, 970.283799887, 967.788399935, 970.298499823, 968.986399889, 971.716699839, 
unit.000272, 970.30739975, 971.721199751, 968.12319994, 976.761499882, 968.127499819, 972.030799866, 970.307600021, 968.152799845, 972.055999756, 971.717900038, 970.29309988, 967.993799925, 970.307199955, 970.284699917, 971.724199772, 
unit.000273, 970.316599846, 971.717399836, 968.257099867, 976.812799931, 969.206699848, 972.085399866, 970.318500042, 969.231899738, 972.110499859, 971.717499971, 970.302299976, 968.129799843, 970.316399813, 970.293799877, 971.720399857, 
unit.000274, 973.191999912, 974.720199823, 972.212099791, 981.174999952, 972.294499874, 975.931099892, 973.18840003, 972.319699764, 975.956599951, 974.723599911, 973.17750001, 972.084399939, 973.191699743, 973.169399977, 974.725999832, 
unit.000275, 979.082799911, 995.380699873, 976.730199814, 1024.34459972, 977.567299843, 1018.6639998, 979.08739996, 977.592499733, 1021.05519986, 995.375999928, 979.059200048, 976.427299738, 979.081399918, 978.424099922, 995.384399891, 
unit.000276, 978.432299852, 980.036299706, 976.867899895, 985.0066998, 977.539199829, 980.74849987, 978.433899879, 977.564399719, 980.773799896, 980.034800053, 978.417900085, 976.736799955, 978.431999922, 978.410099983, 980.039199829, 
unit.000277, 978.414299965, 980.030799866, 977.001399755, 985.111499786, 977.487799883, 980.646699905, 978.410899878, 977.513199806, 980.671799898, 980.034199953, 978.399800062, 976.873299837, 978.414099932, 978.390300035, 980.035699844, 
unit.000279, 982.591099739, 983.939299822, 980.835699797, 989.52609992, 981.879099846, 984.392799854, 982.58769989, 981.904399872, 984.417999744, 983.942699909, 982.576299906, 980.708299875, 982.590799809, 982.568099976, 983.942499876, 
unit.000268, 966.652999878, 984.651799917, 964.033499956, 1020.37049985, 965.045699835, 1016.28499985, 966.657399893, 965.075499773, 1018.78599977, 984.647300005, 966.629699945, 963.725599766, 966.651699781, 965.980200052, 984.655999899, 
unit.000223, 878.180699825, 889.991999865, 876.229199886, 985.162599802, 876.600399733, 979.554199934, 878.181900024, 876.625699759, 982.065499783, 889.990999937, 878.161099911, 876.015699863, 878.179799795, 877.803099871, 889.995999813, 
unit.000314, 1021.47369981, 1023.04569983, 1020.64149976, 1024.53289986, 1020.7737999, 1023.29259992, 1021.48059988, 1020.79889989, 1023.31779981, 1023.0388, 1021.45930004, 1020.51329994, 1021.47339988, 1021.45160007, 1023.04859972, 
unit.000100, 137.306499958, 139.847999811, 136.623799801, 144.029899836, 136.698399782, 141.218399763, 137.302900076, 136.723599911, 141.243699789, 139.851099968, 137.291699886, 136.496499777, 137.306199789, 137.263200045, 139.874899864, 
unit.000107, 138.502099752, 142.214099884, 137.553799868, 148.376499891, 137.878499746, 143.728999853, 138.498800039, 137.903599739, 143.753999949, 141.969199896, 138.486500025, 137.426399946, 138.501799822, 138.384399891, 142.269599915, 
unit.000188, 151.586399794, 819.216399908, 150.608799934, 925.775299788, 151.213099957, 918.182899952, 151.583199978, 151.238399744, 922.484699726, 819.219700098, 151.57130003, 150.48029995, 151.585999966, 151.52760005, 819.251099825, 
unit.000189, 151.685799837, 820.351899862, 150.7493999, 925.8276999, 151.261299849, 920.359399796, 151.682600021, 151.286499739, 924.567199945, 820.324399948, 151.670700073, 150.614599943, 151.685399771, 151.617199898, 820.411499739, 
unit.000182, 150.579099894, 833.070399761, 149.802999735, 904.144899845, 150.084699869, 894.708799839, 150.575900078, 150.109899759, 900.950599909, 833.073600054, 150.563999891, 149.675599813, 150.578699827, 150.497999907, 833.098899841, 
unit.000183, 150.356899738, 827.450499773, 149.939199924, 875.797999859, 149.979999781, 870.39139986, 150.358200073, 150.005399942, 874.639499903, 827.453799963, 150.341799974, 149.80919981, 150.35649991, 150.314199924, 827.480699778, 
unit.000180, 150.408299923, 810.680399895, 149.536499739, 886.455799818, 150.03399992, 881.699099779, 150.475600004, 150.058999777, 885.91539979, 810.684000015, 150.393199921, 149.408499956, 150.407899857, 150.38409996, 810.719299793, 
unit.000181, 150.511899948, 822.165299892, 149.670099735, 889.931799889, 150.082299948, 883.847099781, 150.511300087, 150.107299805, 888.125499725, 822.132800102, 150.496799946, 149.542099953, 150.511499882, 150.423899889, 822.190099716, 
unit.000186, 151.501599789, 816.204199791, 150.340899944, 918.482899904, 151.162099838, 911.819999933, 151.498399973, 151.187699795, 916.028299809, 816.207400084, 151.486500025, 150.212599754, 151.501199961, 151.466599941, 816.24399972, 
unit.000187, 151.541499853, 817.40929985, 150.475099802, 918.534699917, 151.210199833, 913.905499935, 151.539999962, 151.235699892, 918.156799793, 817.412699938, 151.526400089, 150.346399784, 151.541099787, 151.487699986, 817.46269989, 
unit.000184, 150.622099876, 826.646499872, 150.072899818, 914.960599899, 150.133699894, 909.681399822, 150.618900061, 150.158899784, 913.879199743, 826.649699926, 150.606999874, 149.944399834, 150.621799946, 150.56520009, 826.688699722, 
unit.000185, 151.732699871, 804.453199863, 150.206399918, 933.099199772, 151.263999939, 927.106699944, 151.729500055, 151.289399862, 931.555999756, 804.456599951, 151.71600008, 150.078399897, 151.732299805, 151.671799898, 804.501199722, 
unit.000069, 128.062199831, 133.243399858, 127.329499722, 139.294799805, 127.671099901, 134.648899794, 128.058700085, 127.696099758, 134.674099922, 133.215699911, 128.047499895, 127.202299833, 128.0618999, 128.027299881, 133.246299744, 
unit.000068, 128.040999889, 133.216899872, 127.196799755, 139.345499754, 127.670099735, 134.293199778, 128.037499905, 127.695199728, 134.31829977, 133.212800026, 128.026299953, 127.069299936, 128.040799856, 128.006200075, 133.219899893, 
unit.000262, 957.408599854, 958.97059989, 956.030999899, 976.249999762, 956.517599821, 972.447099924, 957.405100107, 956.54279995, 972.473099947, 958.973999977, 957.393899918, 955.902099848, 957.408299923, 957.384000063, 958.976499796, 
unit.000061, 119.285399914, 129.902199745, 108.898999929, 134.82679987, 109.919699907, 130.822799921, 119.32949996, 109.944899797, 130.847999811, 129.796700001, 119.270999908, 108.172899723, 119.285199881, 119.264600039, 129.95389986, 
unit.000060, 119.484099865, 129.670399904, 109.434099913, 134.877499819, 110.432899952, 131.374499798, 119.603800058, 110.458099842, 131.399799824, 129.39260006, 119.46969986, 108.171999931, 119.483799934, 119.461899996, 129.679999828, 
unit.000234, 906.263499737, 919.608199835, 904.411599874, 998.912399769, 904.82799983, 994.064399719, 906.265300035, 904.85319972, 996.316699743, 919.604300022, 906.241999865, 904.155299902, 906.262399912, 905.780999899, 919.612999916, 
unit.000062, 119.209399939, 123.502799749, 108.670899868, 126.725899935, 109.667499781, 125.479999781, 119.230799913, 109.692499876, 125.505099773, 123.460400105, 119.195100069, 108.173799753, 119.209199905, 119.188699961, 123.505399704, 
unit.000047, 119.337599754, 129.972299814, 109.054499865, 135.083399773, 110.078499794, 131.018499851, 119.418900013, 110.103599787, 131.043799877, 129.797899961, 119.323199987, 108.15989995, 119.337299824, 119.315500021, 129.981199741, 
unit.000108, 138.591299772, 142.062599897, 137.686799765, 148.529499769, 137.928399801, 143.613599777, 138.588000059, 137.953399897, 143.638599873, 141.965699911, 138.576299906, 137.55919981, 138.590999842, 138.487900019, 142.106099844, 
unit.000067, 128.019899845, 133.255199909, 127.064199924, 139.497699738, 127.619999886, 134.802499771, 128.016400099, 127.645199776, 134.8276999, 133.216899872, 128.005199909, 126.935199738, 128.019699812, 127.984200001, 133.258999825, 
unit.000066, 127.997899771, 133.212999821, 126.928799868, 139.548499823, 127.619299889, 134.242499828, 127.994400024, 127.644599915, 134.267499924, 133.21239996, 127.983299971, 126.801099777, 127.99759984, 127.961899996, 133.216199875, 
unit.000164, 146.957099915, 930.247699738, 145.871299744, 940.39109993, 146.54219985, 931.758499861, 146.968300104, 146.567599773, 937.44329977, 930.250699997, 146.941900015, 145.743199825, 146.956699848, 146.904700041, 930.295999765, 
unit.000165, 147.868499756, 812.336099863, 147.523599863, 848.898899794, 147.572999954, 843.905399799, 147.865099907, 147.598199844, 848.107999802, 812.290600061, 147.853600025, 147.395099878, 147.868099928, 147.842400074, 812.399599791, 
unit.000166, 149.142799854, 955.462399721, 147.656999826, 963.64779973, 148.800699949, 956.512599945, 149.286099911, 148.826099873, 960.85559988, 955.465800047, 149.127799988, 147.529099941, 149.142499924, 149.112299919, 955.510199785, 
unit.000167, 149.157599926, 831.76549983, 147.791099787, 862.661599874, 148.802999735, 854.940199852, 149.315999985, 148.828299761, 859.14839983, 831.76880002, 149.14260006, 147.663399935, 149.157299757, 149.128999949, 831.801599741, 
unit.000249, 936.710599899, 952.458899736, 933.878399849, 1015.75829983, 934.516799927, 1011.11819983, 936.715300083, 934.542099953, 1013.53289986, 952.454799891, 936.687599897, 933.590499878, 936.709299803, 936.065099955, 952.462999821, 
unit.000248, 935.162199736, 936.884999752, 933.574499846, 976.089799881, 934.270399809, 972.13779974, 935.158600092, 934.295599937, 972.162899733, 936.888099909, 935.147199869, 933.446999788, 935.161899805, 935.138200045, 936.888799906, 
unit.000162, 146.898099899, 805.659499884, 145.605399847, 848.95029974, 146.444299936, 841.962999821, 146.895499945, 146.469499826, 846.193099737, 805.662699938, 146.883100033, 145.477499723, 146.897699833, 146.875699997, 805.723299742, 
unit.000163, 146.917499781, 855.955999851, 145.737999916, 866.115899801, 146.495199919, 859.174299955, 146.949199915, 146.520499945, 864.384599924, 855.959399939, 146.90260005, 145.610299826, 146.91719985, 146.89560008, 856.00639987, 
unit.000245, 929.073299885, 944.319899797, 926.338399887, 1011.90459991, 927.03159976, 1008.47049975, 929.078000069, 927.056999922, 1010.75699973, 944.316099882, 929.050600052, 926.115899801, 929.071999788, 928.437299967, 944.324199915, 
unit.000244, 928.452299833, 944.214999914, 926.098899841, 1011.42099977, 926.984399796, 1006.41039991, 928.45539999, 927.009899855, 1008.74139977, 944.211400032, 928.4296, 925.825699806, 928.450999737, 927.851700068, 944.220199823, 
unit.000247, 936.07859993, 951.9526999, 933.441299915, 1016.04329991, 934.397699833, 1010.99239993, 936.083699942, 934.422899723, 1013.40289974, 951.949100018, 936.055700064, 933.05009985, 936.077299833, 935.291599989, 951.957099915, 
unit.000246, 931.712499857, 946.730799913, 929.725999832, 1015.70189977, 930.169599771, 1008.79469991, 931.716099977, 930.195499897, 1011.08879995, 946.727099895, 931.68930006, 929.453999758, 931.71119976, 931.143599987, 946.736199856, 
unit.000241, 921.0691998, 936.084599733, 918.794399738, 1007.33299994, 919.589399815, 1003.15059996, 921.071899891, 919.614799738, 1005.77269983, 936.078900099, 921.046900034, 918.531899929, 921.06799984, 920.463799953, 936.089699745, 
unit.000240, 917.971599817, 931.766199827, 915.494199753, 1007.02139974, 916.460799932, 1001.38209987, 917.974999905, 916.486199856, 1003.76069975, 931.760799885, 917.949199915, 915.267399788, 917.970299959, 917.330499887, 931.769899845, 
unit.000243, 924.469799757, 938.89869976, 922.464799881, 1011.55589986, 922.796799898, 1005.8816998, 924.472800016, 922.822099924, 1008.16359973, 938.895299911, 924.44720006, 922.170199871, 924.468599796, 923.831599951, 938.903399706, 
unit.000242, 921.64779973, 935.877499819, 919.044999838, 1007.0777998, 919.66689992, 1003.86279988, 921.651299953, 919.692199945, 1006.30629992, 935.87409997, 921.625499964, 918.813799858, 921.64659977, 921.054399967, 935.882899761, 
unit.000229, 891.648199797, 905.853099823, 890.203199863, 993.604899883, 890.249299765, 988.028999805, 891.649399996, 890.274399757, 990.402699947, 905.851300001, 891.627599955, 889.986799955, 891.647199869, 891.210599899, 905.858999729, 
unit.000077, 129.303499937, 133.231899738, 128.394299746, 139.754499912, 128.900299788, 134.496299744, 129.299999952, 128.925299883, 134.521199942, 133.21449995, 129.288800001, 128.266499758, 129.303199768, 129.266900063, 133.234799862, 
unit.000235, 906.747699738, 919.618399858, 904.656799793, 1003.18159986, 904.930599928, 995.415199757, 906.750200033, 904.955999851, 997.713999748, 919.608099937, 906.726399899, 904.427499771, 906.74669981, 906.24849987, 919.622899771, 
unit.000046, 119.427599907, 130.078499794, 109.256899834, 135.133999825, 110.28069973, 131.221399784, 119.498399973, 110.305799723, 131.246799946, 129.799299955, 119.413199902, 108.158799887, 119.427299738, 119.405900002, 130.102799892, 
unit.000264, 957.554799795, 958.97729969, 956.298199892, 976.30099988, 956.619299889, 972.550199747, 957.551300049, 956.644599915, 972.575399876, 958.974499941, 957.540099859, 956.169799805, 957.554499865, 957.530999899, 958.980499744, 
unit.000222, 877.817499876, 889.788199902, 876.001299858, 985.2645998, 876.542999744, 978.365099907, 877.818000078, 876.568399906, 980.620399952, 889.787499905, 877.797999859, 875.807699919, 877.816599846, 877.432199955, 889.792399883, 
unit.000259, 953.366599798, 954.96029973, 952.072999954, 959.710199833, 952.355799913, 955.497199774, 953.363100052, 952.381299734, 955.564099789, 954.963500023, 953.351799965, 951.945199728, 953.366299868, 953.343199968, 954.963299751, 
unit.000078, 129.325799942, 133.250799894, 128.527499914, 139.600099802, 128.950199842, 134.751899719, 129.322299957, 128.979099751, 134.776899815, 133.216500044, 129.311100006, 128.400099754, 129.325599909, 129.289700031, 133.25459981, 
unit.000009, 119.278399944, 123.505999804, 108.873599768, 126.674799919, 109.870399952, 125.682499886, 119.318000078, 109.895499945, 125.707599878, 123.460900068, 119.263900042, 108.109399796, 119.278099775, 119.257099867, 123.508399725, 
unit.000228, 888.744099855, 900.937999725, 886.892899752, 993.659499884, 887.115899801, 986.939699888, 888.745399952, 887.141299725, 989.271899939, 900.936500072, 888.723599911, 886.6941998, 888.743099928, 888.334100008, 900.94209981, 
unit.000168, 149.216599941, 809.175199747, 147.924799919, 869.599299908, 148.851699829, 860.962799788, 149.379100084, 148.876799822, 865.998299837, 809.178800106, 149.20179987, 147.796699762, 149.216199875, 149.195100069, 809.221999884, 
unit.000278, 978.423699856, 980.039699793, 977.134899855, 985.060199738, 977.487399817, 980.697499752, 978.423099995, 977.512599945, 980.722599745, 980.035199881, 978.409399986, 977.006999731, 978.423499823, 978.400500059, 980.042599916, 
unit.000170, 149.071899891, 937.687199831, 148.190199852, 944.15899992, 148.650399923, 939.066499949, 149.085700035, 148.675699949, 943.440399885, 937.690500021, 149.056699991, 148.062799931, 149.071499825, 149.046099901, 937.725099802, 
unit.000130, 141.938799858, 801.335599899, 140.628899813, 811.646899939, 141.5224998, 803.831199884, 141.935299873, 141.547699928, 808.183099747, 801.338900089, 141.914200068, 140.501999855, 141.933999777, 141.907299995, 801.339499712, 
unit.000169, 149.057699919, 964.097299814, 148.057899952, 976.352699757, 148.647099733, 965.018399954, 149.054399967, 148.672399759, 971.240999937, 964.100800037, 149.042700052, 147.930299759, 149.05739975, 149.034499884, 964.135499716, 
unit.000204, 836.818499804, 843.910299778, 835.534999847, 955.9441998, 836.357999802, 951.940099955, 836.816799879, 836.383299828, 954.188699722, 843.911900043, 836.801599979, 835.353099823, 836.81799984, 836.648599863, 843.914099693, 
unit.000236, 910.532599926, 924.227099895, 908.062999725, 1002.91119981, 909.04399991, 996.394299746, 910.535199881, 909.069399834, 998.891599894, 924.224699974, 910.510699987, 907.804199934, 910.531399965, 910.033400059, 924.231299877, 
unit.000079, 129.348199844, 133.235399723, 128.659799814, 139.650899887, 128.950899839, 134.546999931, 129.344700098, 128.979599953, 134.572199821, 133.214900017, 129.333499908, 128.532399893, 129.347899914, 129.312099934, 133.23879981, 
unit.000076, 129.28069973, 133.259599686, 128.260999918, 139.703699827, 128.899499893, 134.85319972, 129.277199984, 128.924599886, 134.878499746, 133.217299938, 129.265899897, 128.133299828, 129.280399799, 129.240700006, 133.263399839, 
unit.000074, 129.16449976, 133.246899843, 127.995199919, 139.805499792, 128.848799944, 134.700899839, 129.161000013, 128.873899937, 134.726199865, 133.216099977, 129.14989996, 127.867799759, 129.164199829, 129.118200064, 133.250099897, 
unit.000075, 129.187499762, 133.227999687, 128.127799749, 139.856199741, 128.849699736, 134.445799828, 129.184000015, 128.874799728, 134.470799923, 133.214099884, 129.172699928, 128.000299931, 129.187199831, 129.15079999, 133.231199741, 
unit.000072, 128.134599924, 133.263999701, 127.729299784, 139.906899929, 127.771799803, 134.904099941, 128.131000042, 127.796899796, 134.929199934, 133.217700005, 128.119899988, 127.601599932, 128.134299755, 128.099099874, 133.270499706, 
unit.000073, 129.131999731, 133.224099874, 127.862399817, 139.957799911, 128.799099922, 134.395199776, 129.128499985, 128.824199915, 134.420199871, 133.21359992, 129.117300034, 127.734699726, 129.1316998, 129.095499992, 133.22729969, 
unit.000070, 128.091199875, 133.107699871, 127.462799788, 140.011799812, 127.721199751, 134.14109993, 128.08769989, 127.746299744, 134.165999889, 133.111000061, 128.076499939, 127.335099936, 128.090899944, 128.055599928, 133.120499849, 
unit.000071, 128.11289978, 133.220499754, 127.596199751, 140.062499762, 127.721699953, 134.344199896, 128.109400034, 127.746799946, 134.369299889, 133.213200092, 128.098200083, 127.468299866, 128.11259985, 128.077399969, 133.223499775, 
