uid, cores, executable, UMGR_STAGING_INPUT, UMGR_SCHEDULING, AGENT_STAGING_OUTPUT_PENDING, UMGR_STAGING_OUTPUT, AGENT_EXECUTING_PENDING, AGENT_EXECUTING, AGENT_STAGING_OUTPUT, DONE, AGENT_STAGING_INPUT, UMGR_STAGING_INPUT_PENDING, NEW, UMGR_STAGING_OUTPUT_PENDING, AGENT_STAGING_INPUT_PENDING, UMGR_SCHEDULING_PENDING,
unit.000018, 1, gmx grompp, 594.249899864, 605.046099901, 613.973500013, 616.63499999, 605.046399832, 605.04550004, 615.1256001, 616.665699959, 605.024000168, 594.122900009, 590.6954, 615.157200098, 594.27489996, 605.043400049
unit.000019, 1, gmx grompp, 594.965600014, 605.655999899, 614.084599972, 617.255599976, 605.656399965, 605.655600071, 615.975899935, 617.280799866, 605.631700039, 594.813299894, 590.696299791, 615.983999968, 594.990700006, 605.65320015
unit.000010, 1, gmx grompp, 595.218499899, 605.861299992, 614.18840003, 617.458999872, 605.86169982, 605.860899925, 616.19810009, 617.484200001, 605.83920002, 595.065999985, 590.687999964, 616.279000044, 595.244599819, 605.858500004
unit.000011, 1, gmx grompp, 593.742499828, 604.592999935, 613.466799974, 616.38049984, 604.593400002, 604.592700005, 614.863399982, 616.405699968, 604.562400103, 593.591399908, 590.688899994, 614.905499935, 593.767599821, 604.590200186
unit.000012, 1, gmx grompp, 593.793599844, 604.654699802, 613.259900093, 616.051999807, 604.655099869, 604.654299974, 614.28730011, 616.077199936, 604.631500006, 593.667099953, 590.689899921, 614.296999931, 593.818699837, 604.651900053
unit.000013, 1, gmx grompp, 593.894399881, 604.731299877, 613.261399984, 616.107599974, 604.731599808, 604.730799913, 614.34649992, 616.132799864, 604.708899975, 593.743299961, 590.690799952, 614.355099916, 593.919499874, 604.728399992
unit.000014, 1, gmx grompp, 593.388899803, 604.250599861, 613.469700098, 616.533199787, 604.25090003, 604.250100136, 615.058700085, 616.558300018, 604.227300167, 593.264899969, 590.691699982, 615.066900015, 593.414099932, 604.247699976
unit.000015, 1, gmx grompp, 593.844299793, 604.71089983, 613.154299974, 614.770900011, 604.711199999, 604.710600138, 614.035700083, 614.795899868, 604.673300028, 593.717700005, 590.692600012, 614.055999994, 593.869399786, 604.707900047
unit.000016, 1, gmx grompp, 594.097199917, 604.922399998, 613.260800123, 616.102799892, 604.922699928, 604.921900034, 614.307300091, 616.13139987, 604.900600195, 593.971099854, 590.693499804, 614.345799923, 594.122499943, 604.91960001
unit.000017, 1, gmx grompp, 594.198299885, 604.981899977, 614.078900099, 616.921799898, 604.982299805, 604.981600046, 615.468400002, 616.946699858, 604.960299969, 594.047099829, 590.694399834, 615.518599987, 594.223500013, 604.979099989
unit.000083, 1, gmx grompp, 595.117299795, 605.779599905, 614.190799952, 617.612099886, 605.779999971, 605.779200077, 616.377399921, 617.637399912, 605.755800009, 594.965099812, 590.756799936, 616.407700062, 595.142399788, 605.776800156
unit.000082, 1, gmx grompp, 594.350999832, 605.121799946, 613.976200104, 616.793499947, 605.122200012, 605.121500015, 615.28399992, 616.819299936, 605.084200144, 594.199199915, 590.755899906, 615.335500002, 594.376199961, 605.118800163
unit.000081, 1, gmx grompp, 594.812199831, 605.53219986, 614.081599951, 617.088199854, 605.532599926, 605.531800032, 615.790199995, 617.119899988, 605.510100126, 594.662299871, 590.754899979, 615.822099924, 594.83739996, 605.52940011
unit.000080, 1, gmx grompp, 594.659499884, 605.40839982, 614.080300093, 616.99729991, 605.408699989, 605.407999992, 615.599600077, 617.022399902, 605.38620019, 594.510299921, 590.753999949, 615.607800007, 594.684999943, 605.405500174
unit.000087, 1, gmx grompp, 593.337899923, 604.187399864, 613.052999973, 614.724699974, 604.187699795, 604.187000036, 614.002500057, 614.749699831, 604.164499998, 593.189599991, 590.760499954, 614.035000086, 593.362999916, 604.184499979
unit.000086, 1, gmx grompp, 592.882499933, 603.825500011, 612.227200031, 613.801199913, 603.825799942, 603.825099945, 612.650900126, 613.826399803, 603.80369997, 592.737799883, 590.759599924, 612.671999931, 592.907699823, 603.822600126
unit.000085, 1, gmx grompp, 592.371099949, 603.368799925, 612.336600065, 614.209299803, 603.369199991, 603.368400097, 613.092799902, 614.234399796, 603.346199989, 592.260499954, 590.758699894, 613.149800062, 592.396099806, 603.36590004
unit.000084, 1, gmx grompp, 594.510900021, 605.291499853, 614.085099936, 617.298799992, 605.29189992, 605.291100025, 615.984699965, 617.323899984, 605.268599987, 594.376999855, 590.757699966, 616.009900093, 594.536000013, 605.288700104
unit.000089, 1, gmx grompp, 594.2493999, 605.02579999, 613.975800037, 616.76880002, 605.02609992, 605.025200129, 615.257800102, 616.794199944, 605.004000187, 594.097499847, 590.762300014, 615.283299923, 594.274499893, 605.023100138
unit.000088, 1, gmx grompp, 593.79309988, 604.633399963, 613.256999969, 614.872799873, 604.633699894, 604.633000135, 614.117199898, 614.897899866, 604.611600161, 593.64199996, 590.761399984, 614.12590003, 593.818199873, 604.630599976
unit.000108, 1, gmx grompp, 593.185899973, 604.065500021, 612.844399929, 614.412199974, 604.065899849, 604.065099955, 613.565900087, 614.437399864, 604.043800116, 593.038800001, 590.780099869, 613.588400126, 593.21089983, 604.062700033
unit.000359, 16, gmx mdrun, 2435.01819992, 2435.42649984, 2639.42939997, 2641.20809984, 2435.42680001, 2435.43059993, 2639.43239999, 2641.23329997, 2435.41790009, 2434.55719995, 2434.15009999, 2639.48670006, 2435.04349995, 2435.42390013
unit.000358, 16, gmx mdrun, 2434.96799994, 2435.41969991, 2617.78290009, 2619.26659989, 2435.41999984, 2435.42140007, 2617.78620005, 2619.29169989, 2435.40990019, 2434.50679994, 2434.14829993, 2617.81750011, 2434.99309993, 2435.41710019
unit.000047, 1, gmx grompp, 594.046799898, 604.882499933, 613.25880003, 616.001199961, 604.882799864, 604.881999969, 614.253999949, 616.026199818, 604.86070013, 593.920399904, 590.72329998, 614.276400089, 594.071699858, 604.879700184
unit.000046, 1, gmx grompp, 593.995599985, 604.822299957, 613.258300066, 615.955199957, 604.822700024, 604.821900129, 614.185300112, 615.98059988, 604.799800158, 593.84469986, 590.72239995, 614.253299952, 594.020799875, 604.819499969
unit.000351, 8, gmx mdrun, 2046.48699999, 2047.51409984, 2410.84700012, 2412.5079999, 2047.51440001, 2047.52169991, 2410.8499999, 2412.53309989, 2047.50489998, 2046.47249985, 2045.54639983, 2410.88030005, 2046.51209998, 2047.51139998
unit.000350, 8, gmx mdrun, 2046.2329998, 2047.33929992, 2333.28859997, 2334.34189987, 2047.33959985, 2047.3447001, 2333.29189992, 2334.36699986, 2047.33050013, 2046.0697, 2045.54509997, 2333.33829999, 2046.25809979, 2047.3367002
unit.000049, 1, gmx grompp, 594.198899984, 605.005800009, 613.97300005, 616.615899801, 605.006199837, 605.005300045, 615.116699934, 616.640899897, 604.980000019, 594.072199821, 590.725099802, 615.124900103, 594.223999977, 605.003100157
unit.000048, 1, gmx grompp, 594.1474998, 604.942199945, 613.259200096, 616.006299973, 604.942499876, 604.941900015, 614.27699995, 616.031299829, 604.92050004, 593.996399879, 590.72420001, 614.28670001, 594.172599792, 604.93930006
unit.000335, 8, gmx mdrun, 2046.79299998, 2047.92859983, 2327.77329993, 2328.07419991, 2047.9289, 2047.93079996, 2327.77670002, 2328.09939981, 2047.92000008, 2046.22049999, 2045.5230999, 2327.84130001, 2046.81799984, 2047.92600012
unit.000334, 8, gmx mdrun, 2046.79250002, 2047.92199993, 2389.91059995, 2390.2953999, 2047.9224, 2047.92149997, 2389.91359997, 2390.3204999, 2047.91240001, 2046.3967998, 2045.52160001, 2389.96239996, 2046.81760001, 2047.91930008
unit.000337, 8, gmx mdrun, 2046.33439994, 2047.3671, 2429.57840014, 2431.1007998, 2047.36739993, 2047.38260007, 2429.58139992, 2431.12619996, 2047.3585, 2046.296, 2045.52619982, 2429.61940002, 2046.35959983, 2047.36450005
unit.000336, 8, gmx mdrun, 2046.8434, 2047.93649983, 2342.01040006, 2342.71279979, 2047.9368999, 2047.94009995, 2342.01340008, 2342.73799992, 2047.92670012, 2046.34649992, 2045.52469993, 2342.07419991, 2046.86999989, 2047.93400002
unit.000331, 8, gmx mdrun, 2046.69149995, 2047.7802999, 2395.22090006, 2396.55519986, 2047.78069997, 2047.78299999, 2395.22390008, 2396.58029985, 2047.77170014, 2045.96899986, 2045.51689982, 2395.28130007, 2046.71659994, 2047.77770019
unit.000330, 8, gmx mdrun, 2046.69099998, 2047.7737, 2388.00690007, 2388.23329997, 2047.77409983, 2047.77329993, 2388.00979996, 2388.25829983, 2047.76460004, 2045.86829996, 2045.5152998, 2388.02830005, 2046.71619987, 2047.77100015
unit.000333, 8, gmx mdrun, 2046.74239993, 2047.79379988, 2382.69550014, 2382.97839999, 2047.79419994, 2047.80060005, 2382.69849992, 2383.01069999, 2047.78490019, 2046.17019987, 2045.51999998, 2382.74600005, 2046.76739979, 2047.79120016
unit.000332, 8, gmx mdrun, 2046.74199986, 2047.78679991, 2340.70630002, 2341.63489985, 2047.78719997, 2047.79200006, 2340.70959997, 2341.65999985, 2047.77840018, 2046.1954, 2045.51849985, 2340.75340009, 2046.76699996, 2047.78420019
unit.000339, 8, gmx mdrun, 2046.18249989, 2047.32550001, 2422.76699996, 2423.86179996, 2047.32579994, 2047.32500005, 2422.77010012, 2423.88709998, 2047.31500006, 2046.0948, 2045.52919984, 2422.79110003, 2046.20759988, 2047.32270002
unit.000338, 8, gmx mdrun, 2046.43589997, 2047.48589993, 2345.62039995, 2345.89559984, 2047.48629999, 2047.49029994, 2345.62339997, 2345.92079997, 2047.4776001, 2046.42199993, 2045.52769995, 2345.69079995, 2046.46109986, 2047.48340011
unit.000054, 1, gmx grompp, 592.168799877, 603.198899984, 612.334599972, 614.106699944, 603.199199915, 603.250999928, 612.976599932, 614.131799936, 603.175600052, 592.059700012, 590.729799986, 613.013900042, 592.193799973, 603.195900202
unit.000055, 1, gmx grompp, 592.268699884, 603.261199951, 612.440500021, 614.311399937, 603.261600018, 603.277800083, 613.235199928, 614.336399794, 603.238000154, 592.135099888, 590.730700016, 613.545900106, 592.293799877, 603.258300066
unit.000056, 1, gmx grompp, 592.320199966, 603.325599909, 612.335000038, 614.107199907, 603.325999975, 603.325400114, 613.014600039, 614.1322999, 603.302900076, 592.210399866, 590.731699944, 613.0552001, 592.34559989, 603.322700024
unit.000057, 1, gmx grompp, 592.420499802, 603.389899969, 612.332400084, 614.004699945, 603.3901999, 603.389499903, 612.840899944, 614.029799938, 603.366899967, 592.285599947, 590.732599974, 612.876699924, 592.445599794, 603.387000084
unit.000050, 1, gmx grompp, 594.300299883, 605.066299915, 613.977600098, 616.871099949, 605.066699982, 605.065799952, 615.41170001, 616.896099806, 605.044300079, 594.14839983, 590.726099968, 615.433000088, 594.325500011, 605.063600063
unit.000051, 1, gmx grompp, 594.351699829, 605.152699947, 613.974400043, 616.691499949, 605.153100014, 605.152400017, 615.166399956, 616.716699839, 605.119800091, 594.224399805, 590.726999998, 615.220600128, 594.376699924, 605.149800062
unit.000052, 1, gmx grompp, 594.453099966, 605.215999842, 613.976599932, 616.820099831, 605.216300011, 605.215600014, 615.336100101, 616.845399857, 605.193200111, 594.301199913, 590.72789979, 615.380399942, 594.478199959, 605.213100195
unit.000053, 1, gmx grompp, 594.5546, 605.312699795, 613.975300074, 616.742499828, 605.312999964, 605.312299967, 615.23029995, 616.767499924, 605.289600134, 594.402699947, 590.72879982, 615.257200003, 594.579699993, 605.309800148
unit.000115, 1, gmx grompp, 595.169099808, 605.841099977, 614.191299915, 617.655999899, 605.841399908, 605.840699911, 616.408299923, 617.681099892, 605.818700075, 595.040799856, 590.786499977, 616.439700127, 595.194099903, 605.83829999
unit.000114, 1, gmx grompp, 595.017399788, 605.717599869, 614.187099934, 617.40079999, 605.717999935, 605.717200041, 616.086199999, 617.425899982, 605.694900036, 594.88929987, 590.785599947, 616.121900082, 595.042500019, 605.714800119
unit.000117, 1, gmx grompp, 592.623299837, 603.578799963, 612.222300053, 613.546599865, 603.579099894, 603.578400135, 612.262300014, 613.571799994, 603.556300163, 592.511499882, 590.788399935, 612.286299944, 592.65170002, 603.575900078
unit.000116, 1, gmx grompp, 595.324699879, 605.975399971, 614.193000078, 617.758299828, 605.975799799, 605.97510004, 616.519999981, 617.78339982, 605.94020009, 595.191900015, 590.787400007, 616.52940011, 595.350699902, 605.972500086
unit.000058, 1, gmx grompp, 592.521499872, 603.479099989, 612.333300114, 614.055899858, 603.47939992, 603.478600025, 612.91260004, 614.080899954, 603.457100153, 592.385799885, 590.733500004, 612.9368999, 592.546700001, 603.476200104
unit.000059, 1, gmx grompp, 592.572599888, 603.538399935, 612.226000071, 613.749799967, 603.538699865, 603.538000107, 612.530699968, 613.77489996, 603.516800165, 592.461299896, 590.734399796, 612.587800026, 592.597699881, 603.535600185
unit.000113, 1, gmx grompp, 594.865700006, 605.593099833, 614.085500002, 617.306499958, 605.593499899, 605.592700005, 616.01060009, 617.331599951, 605.570700169, 594.737900019, 590.784699917, 616.046799898, 594.890699863, 605.590300083
unit.000112, 1, gmx grompp, 594.713799953, 605.471400023, 614.083800077, 617.204199791, 605.47179985, 605.470999956, 615.94630003, 617.22939992, 605.448899984, 594.58589983, 590.783699989, 615.964800119, 594.738899946, 605.468600035
unit.000209, 2, gmx mdrun, 630.208499908, 632.244699955, 1295.84910011, 1296.37019992, 632.245100021, 632.244300127, 1295.85240006, 1296.39539981, 632.226800203, 629.009399891, 626.455799818, 1295.91569996, 630.233599901, 632.241899967
unit.000208, 2, gmx mdrun, 628.781399965, 629.8349998, 1291.41689992, 1292.88339996, 629.835299969, 629.834500074, 1291.42009997, 1292.90859985, 629.806200027, 628.733399868, 626.454899788, 1291.47720003, 628.806699991, 629.832400084
unit.000201, 2, gmx mdrun, 627.250799894, 627.682699919, 1281.92129993, 1281.64669991, 627.682899952, 627.681999922, 1281.92460012, 1281.6717999, 627.665700197, 626.996899843, 626.448699951, 1281.9677999, 627.27609992, 627.680100203
unit.000200, 2, gmx mdrun, 630.106899977, 632.18419981, 1287.38190007, 1288.46949983, 632.184599876, 632.183700085, 1287.38510013, 1288.49469995, 632.168800116, 628.105000019, 626.447799921, 1287.45630002, 630.131899834, 632.181600094
unit.000203, 2, gmx mdrun, 630.157399893, 632.210999966, 1298.86529994, 1299.55349994, 632.211400032, 632.210400105, 1298.86829996, 1299.57859993, 632.196000099, 627.928499937, 626.450500011, 1298.90960002, 630.182399988, 632.208400011
unit.000202, 2, gmx mdrun, 628.011799812, 628.676699877, 1288.99749994, 1289.5474999, 628.676999807, 628.676199913, 1289.00300002, 1289.57269979, 628.662700176, 628.004099846, 626.449599981, 1289.06150007, 628.036799908, 628.674100161
unit.000205, 2, gmx mdrun, 628.984099865, 630.090699911, 1277.7729001, 1278.20969987, 630.091099977, 630.090199947, 1277.77609992, 1278.23479986, 630.070000172, 628.959100008, 626.452299833, 1277.83579993, 629.008999825, 630.088100195
unit.000204, 2, gmx mdrun, 629.087799788, 630.2579, 1287.07680011, 1287.29109979, 630.25819993, 630.2572999, 1287.08270001, 1287.31609988, 630.20720005, 629.03489995, 626.451399803, 1287.08809996, 629.112799883, 630.255300045
unit.000207, 2, gmx mdrun, 628.781899929, 629.894099951, 1277.67009997, 1278.20840001, 629.894500017, 629.893700123, 1277.67339993, 1278.2336998, 629.83310008, 628.758499861, 626.453999996, 1277.70129991, 628.807199955, 629.891400099
unit.000206, 2, gmx mdrun, 628.983599901, 630.071799994, 1404.43930006, 1405.53699994, 630.072099924, 630.071200132, 1404.4841001, 1405.56209993, 630.057300091, 628.93419981, 626.453099966, 1404.51329994, 629.008599997, 630.069200039
unit.000179, 2, gmx mdrun, 628.933599949, 630.05919981, 1285.5611999, 1286.1625998, 630.059499979, 630.058599949, 1285.61969995, 1286.18769979, 630.042800188, 628.88409996, 626.415499926, 1285.66560006, 628.958599806, 630.056600094
unit.000178, 2, gmx mdrun, 627.860399961, 628.511999846, 1291.11339998, 1291.75359988, 628.512300014, 628.51150012, 1291.11660004, 1291.77880001, 628.474600077, 627.827799797, 626.414599895, 1291.20020008, 627.885399818, 628.509400129
unit.000252, 2, gmx mdrun, 630.461399794, 632.613299847, 1284.95519996, 1285.03349996, 632.613699913, 632.612699986, 1284.98300004, 1285.05859995, 632.584500074, 628.657799959, 626.494499922, 1285.0171001, 630.486599922, 632.61070013
unit.000253, 2, gmx mdrun, 629.243199825, 630.451099873, 1303.88759995, 1304.94339991, 630.451499939, 630.450599909, 1303.8908, 1304.9685998, 630.423500061, 629.193199873, 626.495399952, 1303.89479995, 629.268199921, 630.448400021
unit.000250, 2, gmx mdrun, 629.701399803, 631.505399942, 1293.23169994, 1294.06279993, 631.505899906, 631.505000114, 1293.26010013, 1294.08799982, 631.480900049, 629.700099945, 626.492799997, 1293.29970002, 629.726599932, 631.50270009
unit.000251, 2, gmx mdrun, 630.055299997, 632.055099964, 1291.31570005, 1291.8046, 632.055399895, 632.054500103, 1291.31890011, 1291.82979989, 632.040199995, 630.028100014, 626.493599892, 1291.36170006, 630.080299854, 632.05250001
unit.000256, 4, gmx mdrun, 1502.04639983, 1502.52979994, 1987.81480002, 1988.99289989, 1502.5302, 1502.53200006, 1987.81800008, 1989.01859999, 1502.52120018, 1502.01659989, 1500.12759995, 1987.84710002, 1502.07139993, 1502.52730012
unit.000257, 4, gmx mdrun, 1501.37779999, 1501.80719995, 1950.68239999, 1951.79929996, 1501.80749989, 1501.81540012, 1950.68580008, 1951.82459998, 1501.79830003, 1501.30239987, 1500.12899995, 1950.75580001, 1501.40299988, 1501.80470014
unit.000254, 2, gmx mdrun, 627.961399794, 628.6316998, 1290.80970001, 1291.80549979, 628.632099867, 628.631299973, 1290.81290007, 1291.83069992, 628.590399981, 627.953699827, 626.496299982, 1290.87319994, 627.986399889, 628.629100084
unit.000255, 2, gmx mdrun, 629.954099894, 631.957000017, 1309.10330009, 1310.12949991, 631.957399845, 631.956599951, 1309.20499992, 1310.15450001, 631.913300037, 629.952799797, 626.497200012, 1309.24469995, 629.979199886, 631.954500198
unit.000258, 4, gmx mdrun, 1501.4297998, 1501.94050002, 2039.43470001, 2040.32079983, 1501.94079995, 1501.94330001, 2039.45690012, 2040.34619999, 1501.9315002, 1501.07199979, 1500.13039994, 2039.51850009, 1501.45519996, 1501.9380002
unit.000259, 4, gmx mdrun, 1501.89339995, 1502.37660003, 2012.98169994, 2013.95529985, 1502.37709999, 1502.3763001, 2012.9849999, 2013.98039985, 1502.3671, 1501.89139986, 1500.13179994, 2012.98880005, 1501.91849995, 1502.37390018
unit.000029, 1, gmx grompp, 592.67779994, 603.672899961, 612.222700119, 613.596999884, 603.673199892, 603.672399998, 612.286999941, 613.622099876, 603.649900198, 592.56159997, 590.705799818, 612.325000048, 592.702899933, 603.670099974
unit.000028, 1, gmx grompp, 592.622900009, 603.558199883, 612.333699942, 614.056299925, 603.558499813, 603.557699919, 612.937599897, 614.081399918, 603.536499977, 592.486399889, 590.704799891, 612.975899935, 592.652199984, 603.555299997
unit.000025, 1, gmx grompp, 592.369899988, 603.348199844, 612.332000017, 613.954299927, 603.348500013, 603.347800016, 612.805299997, 613.97939992, 603.32370019, 592.235499859, 590.701999903, 612.840199947, 592.394999981, 603.345300198
unit.000024, 1, gmx grompp, 592.269799948, 603.281999826, 612.439599991, 614.310899973, 603.282299995, 603.287199974, 613.225800037, 614.33589983, 603.259299994, 592.160300016, 590.700999975, 613.234400034, 592.294799805, 603.279000044
unit.000027, 1, gmx grompp, 592.522099972, 603.499199867, 612.335799932, 614.158199787, 603.499499798, 603.498800039, 613.064700127, 614.183399916, 603.477200031, 592.41079998, 590.70389986, 613.092099905, 592.547099829, 603.496400118
unit.000026, 1, gmx grompp, 592.421499968, 603.417399883, 612.335400105, 614.157699823, 603.417699814, 603.417000055, 613.055799961, 614.184000015, 603.387900114, 592.31069994, 590.702899933, 613.063999891, 592.446499825, 603.414400101
unit.000021, 1, gmx grompp, 595.270099878, 605.90170002, 614.188800097, 617.502799988, 605.902099848, 605.901299953, 616.279599905, 617.528499842, 605.879800081, 595.116299868, 590.698199987, 616.286900043, 595.295199871, 605.898900032
unit.000020, 1, gmx grompp, 594.402400017, 605.195099831, 613.97480011, 616.717499971, 605.195499897, 605.1947999, 615.221300125, 616.742799997, 605.172100067, 594.275299788, 590.697299957, 615.229599953, 594.427699804, 605.192200184
unit.000023, 1, gmx grompp, 592.217899799, 603.219399929, 612.439199924, 614.260999918, 603.21969986, 603.260299921, 613.182800055, 614.285899878, 603.197000027, 592.084899902, 590.700099945, 613.22510004, 592.242999792, 603.216500044
unit.000022, 1, gmx grompp, 592.167500019, 603.180999994, 612.330600023, 613.902899981, 603.181499958, 603.24090004, 612.700099945, 613.927999973, 603.14530015, 592.03429985, 590.699100018, 612.747600079, 592.192600012, 603.174499989
unit.000241, 2, gmx mdrun, 629.445299864, 630.711099863, 1298.25970006, 1299.50259995, 630.711499929, 630.710600138, 1298.26290011, 1299.52799988, 630.673799992, 629.419999838, 626.484699965, 1298.3197999, 629.470399857, 630.708400011
unit.000090, 1, gmx grompp, 594.611899853, 605.388199806, 614.186199903, 617.349699974, 605.388499975, 605.387799978, 616.047399998, 617.374899864, 605.365300179, 594.485099792, 590.763199806, 616.055500031, 594.636999846, 605.385300159
unit.000091, 1, gmx grompp, 594.764400005, 605.511999846, 614.293499947, 617.770399809, 605.512399912, 605.511600018, 616.530100107, 617.796000004, 605.489500046, 594.636199951, 590.764199972, 616.56069994, 594.789499998, 605.509200096
